PROV_CODE,PROV_NAM_T,Province_E,REGI_NAM_T,grid_id,grid_area,TMD_Region
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1528,63087170.2193079,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1529,473129334.540994,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1530,594531621.103222,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1531,594531621.103214,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1532,594540817.219966,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1533,592296788.451331,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1534,77878319.0124702,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1567,401739695.424495,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1568,593364607.543011,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1569,593365918.698078,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1570,593365918.698067,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1571,593375096.783802,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1572,593365918.698081,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1573,71461170.4176933,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1605,256353417.330016,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1606,591742543.421487,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1607,592185199.952779,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1608,592186508.501683,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1609,585591905.431074,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1610,353648037.103262,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1611,430562008.909921,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1612,32380797.5184457,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1644,504307921.247158,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1645,590990774.152245,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1646,590989468.245547,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1647,585814148.2108,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1648,440976598.688766,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1682,10812859.0832612,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1683,543950609.862573,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1684,589778813.07856,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1685,589777509.849944,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1686,272095773.463682,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1687,641408.998922952,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1722,48429697.4146873,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1723,373522170.685718,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1724,422679869.022853,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1725,5155328.60091605,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1762,164876460.189775,กลาง
71,กาญจนบุรี,Kanchanaburi,ตะวันตก,1763,61431778.0365637,กลาง
72,สุพรรณบุรี,Suphan Buri,กลาง,1494,17767100.0514354,กลาง
72,สุพรรณบุรี,Suphan Buri,กลาง,1495,186328260.794408,กลาง
72,สุพรรณบุรี,Suphan Buri,กลาง,1496,54751098.8303873,กลาง
72,สุพรรณบุรี,Suphan Buri,กลาง,1533,2234832.65188678,กลาง
72,สุพรรณบุรี,Suphan Buri,กลาง,1534,516653302.088515,กลาง
72,สุพรรณบุรี,Suphan Buri,กลาง,1535,587886063.433695,กลาง
72,สุพรรณบุรี,Suphan Buri,กลาง,1536,44259425.0762792,กลาง
72,สุพรรณบุรี,Suphan Buri,กลาง,1573,521904748.282065,กลาง
72,สุพรรณบุรี,Suphan Buri,กลาง,1574,551958803.669679,กลาง
72,สุพรรณบุรี,Suphan Buri,กลาง,1575,27797109.9976905,กลาง
72,สุพรรณบุรี,Suphan Buri,กลาง,1609,6594603.07080721,กลาง
72,สุพรรณบุรี,Suphan Buri,กลาง,1610,238547631.241601,กลาง
72,สุพรรณบุรี,Suphan Buri,กลาง,1611,161624499.591971,กลาง
72,สุพรรณบุรี,Suphan Buri,กลาง,1612,559805710.983277,กลาง
72,สุพรรณบุรี,Suphan Buri,กลาง,1613,529553550.38733,กลาง
72,สุพรรณบุรี,Suphan Buri,กลาง,1614,85551.4680080202,กลาง
72,สุพรรณบุรี,Suphan Buri,กลาง,1648,73983848.3344692,กลาง
72,สุพรรณบุรี,Suphan Buri,กลาง,1649,480527034.642398,กลาง
72,สุพรรณบุรี,Suphan Buri,กลาง,1650,359145797.200623,กลาง
72,สุพรรณบุรี,Suphan Buri,กลาง,1651,237338683.346734,กลาง
72,สุพรรณบุรี,Suphan Buri,กลาง,1652,252206901.351759,กลาง
72,สุพรรณบุรี,Suphan Buri,กลาง,1687,7903054.86067751,กลาง
72,สุพรรณบุรี,Suphan Buri,กลาง,1688,7380584.59605817,กลาง
73,นครปฐม,Nakhon Prathom,กลาง,1417,2859103.78858692,กลาง
73,นครปฐม,Nakhon Prathom,กลาง,1418,148591858.304863,กลาง
73,นครปฐม,Nakhon Prathom,กลาง,1419,40091389.2982879,กลาง
73,นครปฐม,Nakhon Prathom,กลาง,1456,211554451.154593,กลาง
73,นครปฐม,Nakhon Prathom,กลาง,1457,594039656.218248,กลาง
73,นครปฐม,Nakhon Prathom,กลาง,1458,182912761.300251,กลาง
73,นครปฐม,Nakhon Prathom,กลาง,1495,324827003.37153,กลาง
73,นครปฐม,Nakhon Prathom,กลาง,1496,540933789.880622,กลาง
73,นครปฐม,Nakhon Prathom,กลาง,1497,101450371.33995,กลาง
73,นครปฐม,Nakhon Prathom,กลาง,1535,1252923.80347931,กลาง
73,นครปฐม,Nakhon Prathom,กลาง,1536,30603.7709531746,กลาง
74,สมุทรสาคร,Samut Sakhon,กลาง,1379,146354691.455002,กลาง
74,สมุทรสาคร,Samut Sakhon,กลาง,1380,58330387.5216321,กลาง
74,สมุทรสาคร,Samut Sakhon,กลาง,1418,365057694.630011,กลาง
74,สมุทรสาคร,Samut Sakhon,กลาง,1419,304470514.259292,กลาง
75,สมุทรสงคราม,Samut Songkham,กลาง,1339,28300442.2061728,กลาง
75,สมุทรสงคราม,Samut Songkham,กลาง,1378,309277147.378302,กลาง
75,สมุทรสงคราม,Samut Songkham,กลาง,1379,77521563.9191355,กลาง
75,สมุทรสงคราม,Samut Songkham,กลาง,1417,13291.3028234467,กลาง
76,เพชรบุรี,Phetchaburi,ตะวันตก,1220,98366070.5599422,ใต้ฝั่งตะวันออก
76,เพชรบุรี,Phetchaburi,ตะวันตก,1221,66368337.9664232,ใต้ฝั่งตะวันออก
76,เพชรบุรี,Phetchaburi,ตะวันตก,1222,11552499.6441017,ใต้ฝั่งตะวันออก
76,เพชรบุรี,Phetchaburi,ตะวันตก,1258,195355274.279299,ใต้ฝั่งตะวันออก
76,เพชรบุรี,Phetchaburi,ตะวันตก,1259,597208984.081689,ใต้ฝั่งตะวันออก
76,เพชรบุรี,Phetchaburi,ตะวันตก,1260,596887084.126561,ใต้ฝั่งตะวันออก
76,เพชรบุรี,Phetchaburi,ตะวันตก,1261,502028361.49034,ใต้ฝั่งตะวันออก
76,เพชรบุรี,Phetchaburi,ตะวันตก,1296,497039.432162386,ใต้ฝั่งตะวันออก
76,เพชรบุรี,Phetchaburi,ตะวันตก,1297,436708061.713805,ใต้ฝั่งตะวันออก
76,เพชรบุรี,Phetchaburi,ตะวันตก,1298,601216649.232043,ใต้ฝั่งตะวันออก
76,เพชรบุรี,Phetchaburi,ตะวันตก,1299,601207349.855462,ใต้ฝั่งตะวันออก
76,เพชรบุรี,Phetchaburi,ตะวันตก,1300,601191138.004133,ใต้ฝั่งตะวันออก
76,เพชรบุรี,Phetchaburi,ตะวันตก,1301,100466437.473217,ใต้ฝั่งตะวันออก
76,เพชรบุรี,Phetchaburi,ตะวันตก,1335,626987.755909041,ใต้ฝั่งตะวันออก
76,เพชรบุรี,Phetchaburi,ตะวันตก,1336,281944053.372502,ใต้ฝั่งตะวันออก
76,เพชรบุรี,Phetchaburi,ตะวันตก,1337,356640056.867831,ใต้ฝั่งตะวันออก
76,เพชรบุรี,Phetchaburi,ตะวันตก,1338,483638201.665657,ใต้ฝั่งตะวันออก
76,เพชรบุรี,Phetchaburi,ตะวันตก,1339,525873100.867881,ใต้ฝั่งตะวันออก
76,เพชรบุรี,Phetchaburi,ตะวันตก,1340,65949028.5713382,ใต้ฝั่งตะวันออก
76,เพชรบุรี,Phetchaburi,ตะวันตก,1377,41423013.6155073,ใต้ฝั่งตะวันออก
76,เพชรบุรี,Phetchaburi,ตะวันตก,1378,34424231.2299166,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,946,211705091.493831,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,947,221250167.142647,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,985,168006600.157011,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,986,511540281.854166,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,987,7237722.52029394,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,1024,4817872.67004115,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,1025,441362265.367859,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,1026,108621092.220087,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,1064,112506717.114144,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,1065,335641562.443929,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,1066,1831269.35169082,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,1104,455328592.841203,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,1105,84028640.109516,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,1142,63792863.4672435,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,1143,588903714.024795,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,1144,402510817.92739,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,1145,699690.31520697,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,1181,260804053.90878,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,1182,604329397.605867,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,1183,555057604.328714,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,1184,901329.552936686,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,1220,276288727.88213,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,1221,536937550.476844,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,1222,482636037.810857,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,1260,5378097.81842485,ใต้ฝั่งตะวันออก
77,ประจวบคีรีขันธ์,Prachuap Khilikhan,ตะวันตก,1261,533123.898320897,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,401,132983803.452996,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,402,64131147.7382995,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,403,220192061.087843,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,404,255533982.092274,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,405,52118609.2707985,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,439,21477776.0789975,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,440,482206608.612371,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,441,543471703.88693,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,442,620588344.237434,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,443,620588344.237496,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,444,206842433.300682,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,478,104437416.864085,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,479,619530962.102843,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,480,619890762.69921,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,481,619890762.699181,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,482,605742834.227024,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,483,76059236.942221,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,517,58995489.6853384,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,518,480769017.033575,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,519,619176012.090487,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,520,583250470.434963,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,521,145115023.806361,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,557,132778133.606878,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,558,618383924.379805,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,559,420801488.259504,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,596,292791.985837696,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,597,297027976.944768,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,598,355601681.920582,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,636,99760957.003719,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,637,242309533.455406,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,675,4365066.64452053,ใต้ฝั่งตะวันออก
80,นครศรีธรรมราช,Nakhon Si Thammarat,ใต้,676,3775511.85828838,ใต้ฝั่งตะวันออก
81,กระบี่,Krabi,ใต้,282,5241898.2104115,ใต้ฝั่งตะวันตก
81,กระบี่,Krabi,ใต้,321,13646986.0651976,ใต้ฝั่งตะวันตก
81,กระบี่,Krabi,ใต้,322,4946759.95116834,ใต้ฝั่งตะวันตก
81,กระบี่,Krabi,ใต้,359,3683367.19577615,ใต้ฝั่งตะวันตก
81,กระบี่,Krabi,ใต้,360,152095535.486378,ใต้ฝั่งตะวันตก
81,กระบี่,Krabi,ใต้,361,182039952.041626,ใต้ฝั่งตะวันตก
81,กระบี่,Krabi,ใต้,398,8488385.86228952,ใต้ฝั่งตะวันตก
81,กระบี่,Krabi,ใต้,399,283766104.276664,ใต้ฝั่งตะวันตก
81,กระบี่,Krabi,ใต้,400,554581643.900854,ใต้ฝั่งตะวันตก
81,กระบี่,Krabi,ใต้,401,16554020.3143658,ใต้ฝั่งตะวันตก
81,กระบี่,Krabi,ใต้,437,350424054.686435,ใต้ฝั่งตะวันตก
81,กระบี่,Krabi,ใต้,438,603099961.83824,ใต้ฝั่งตะวันตก
81,กระบี่,Krabi,ใต้,439,599110568.158441,ใต้ฝั่งตะวันตก
81,กระบี่,Krabi,ใต้,440,138391334.786094,ใต้ฝั่งตะวันตก
81,กระบี่,Krabi,ใต้,475,75468313.2740344,ใต้ฝั่งตะวันตก
81,กระบี่,Krabi,ใต้,476,612637568.781417,ใต้ฝั่งตะวันตก
81,กระบี่,Krabi,ใต้,477,566663749.855077,ใต้ฝั่งตะวันตก
81,กระบี่,Krabi,ใต้,478,405556281.562488,ใต้ฝั่งตะวันตก
81,กระบี่,Krabi,ใต้,479,369388.698641531,ใต้ฝั่งตะวันตก
81,กระบี่,Krabi,ใต้,514,1821979.50049219,ใต้ฝั่งตะวันตก
81,กระบี่,Krabi,ใต้,515,554503329.475553,ใต้ฝั่งตะวันตก
81,กระบี่,Krabi,ใต้,516,160653361.504468,ใต้ฝั่งตะวันตก
81,กระบี่,Krabi,ใต้,554,49093183.1923086,ใต้ฝั่งตะวันตก
81,กระบี่,Krabi,ใต้,555,7089157.28129251,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,397,22700406.3532358,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,435,51339886.8941687,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,436,152465401.207923,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,474,425115310.963378,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,475,335263999.338538,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,476,1856025.14895934,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,510,7342217.834744,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,513,553395345.744815,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,514,617186848.606594,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,515,65487307.8424312,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,549,5847452.75246471,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,550,253140.112220749,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,552,483696890.27527,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,553,409977647.950066,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,554,13651134.1489937,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,589,1483358.04439312,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,591,468452483.439529,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,592,138188102.992014,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,628,183711.233598087,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,630,423054642.037916,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,631,210249408.156474,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,667,47163458.6929177,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,669,68905207.8431501,ใต้ฝั่งตะวันตก
82,พังงา,Phang Nga,ใต้,670,25835633.596892,ใต้ฝั่งตะวันตก
83,ภูเก็ต,Phuket,ใต้,318,1080115.02830421,ใต้ฝั่งตะวันตก
83,ภูเก็ต,Phuket,ใต้,357,5610293.64916259,ใต้ฝั่งตะวันตก
83,ภูเก็ต,Phuket,ใต้,396,245051462.359508,ใต้ฝั่งตะวันตก
83,ภูเก็ต,Phuket,ใต้,397,7832732.20637082,ใต้ฝั่งตะวันตก
83,ภูเก็ต,Phuket,ใต้,435,275690286.547041,ใต้ฝั่งตะวันตก
83,ภูเก็ต,Phuket,ใต้,436,8424335.92355478,ใต้ฝั่งตะวันตก
83,ภูเก็ต,Phuket,ใต้,474,4213942.29669023,ใต้ฝั่งตะวันตก
84,สุราษฎร์ธานี,Surat Thani,ใต้,477,53227012.8432543,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,478,109897064.272624,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,514,392326.504551981,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,515,63520.9171742254,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,516,458522650.584869,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,517,560180522.40512,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,518,138416572.427993,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,553,208997492.573402,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,554,555773108.961149,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,555,611352227.683623,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,556,618441384.964907,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,557,485672817.315649,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,558,57460.585099143,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,592,480027888.591698,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,593,617688344.223935,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,594,617689709.127462,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,595,617689709.127453,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,596,617406471.743522,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,597,320661732.179772,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,631,406752941.285325,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,632,616921061.678197,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,633,616922424.886249,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,634,520395374.433548,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,635,402057289.85965,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,636,492413384.701724,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,670,89942209.6115664,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,671,555022886.678023,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,672,616134071.382827,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,673,398847715.528007,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,675,33986307.5470212,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,676,109721646.625139,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,677,44656650.4506368,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,710,263377118.231398,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,711,482371018.701612,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,712,188789288.87004,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,714,19882055.4346371,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,715,71249766.1276321,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,716,83804758.7127387,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,753,464929.902950702,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,754,25549906.0630039,ใต้ฝั่งตะวันออก
84,สุราษฎร์ธานี,Surat Thani,ใต้,755,32720409.0863938,ใต้ฝั่งตะวันออก
85,ระนอง,Ranong,ใต้,669,33907552.5811469,ใต้ฝั่งตะวันตก
85,ระนอง,Ranong,ใต้,670,489028347.444344,ใต้ฝั่งตะวันตก
85,ระนอง,Ranong,ใต้,671,61109820.7489363,ใต้ฝั่งตะวันตก
85,ระนอง,Ranong,ใต้,708,14180129.496147,ใต้ฝั่งตะวันตก
85,ระนอง,Ranong,ใต้,709,395808620.269248,ใต้ฝั่งตะวันตก
85,ระนอง,Ranong,ใต้,710,129886326.993539,ใต้ฝั่งตะวันตก
85,ระนอง,Ranong,ใต้,747,3086263.1362302,ใต้ฝั่งตะวันตก
85,ระนอง,Ranong,ใต้,748,307657314.180588,ใต้ฝั่งตะวันตก
85,ระนอง,Ranong,ใต้,749,161697830.122578,ใต้ฝั่งตะวันตก
85,ระนอง,Ranong,ใต้,787,55180881.1454976,ใต้ฝั่งตะวันตก
85,ระนอง,Ranong,ใต้,788,568943810.931425,ใต้ฝั่งตะวันตก
85,ระนอง,Ranong,ใต้,789,14812911.4364391,ใต้ฝั่งตะวันตก
85,ระนอง,Ranong,ใต้,827,402198814.403336,ใต้ฝั่งตะวันตก
85,ระนอง,Ranong,ใต้,828,85281576.5912755,ใต้ฝั่งตะวันตก
85,ระนอง,Ranong,ใต้,866,216802586.274352,ใต้ฝั่งตะวันตก
85,ระนอง,Ranong,ใต้,867,132270964.739328,ใต้ฝั่งตะวันตก
85,ระนอง,Ranong,ใต้,905,117304106.845138,ใต้ฝั่งตะวันตก
85,ระนอง,Ranong,ใต้,906,51531388.1445204,ใต้ฝั่งตะวันตก
86,ชุมพร,Chumphon,ใต้,709,8406966.09904282,ใต้ฝั่งตะวันออก
86,ชุมพร,Chumphon,ใต้,710,222064052.962125,ใต้ฝั่งตะวันออก
86,ชุมพร,Chumphon,ใต้,711,132957839.174308,ใต้ฝั่งตะวันออก
86,ชุมพร,Chumphon,ใต้,712,24852641.3485877,ใต้ฝั่งตะวันออก
86,ชุมพร,Chumphon,ใต้,748,11903368.733952,ใต้ฝั่งตะวันออก
86,ชุมพร,Chumphon,ใต้,749,452809038.011206,ใต้ฝั่งตะวันออก
86,ชุมพร,Chumphon,ใต้,750,614508226.008987,ใต้ฝั่งตะวันออก
86,ชุมพร,Chumphon,ใต้,751,124253127.645464,ใต้ฝั่งตะวันออก
